id,name,brewery_type,street,city,state,postal_code,website_url,phone,created_at,updated_at,country,Longitude,Latitude,tags
swan-brewing,Swan Brewing,micro,115 W. Pine St.,Lakeland,Florida,33815,http://www.swanbrewing.com,8637030472,33:14.7,28:33.6,United States,-81.95746167,28.04600888,
big-storm-brewing,Big Storm Brewing,micro,839 Miramar St,Cape Coral,Florida,33904-9046,,,33:11.5,26:34.8,United States,-81.9557454,26.5609342,
big-blue-brewing,Big Blue Brewing,brewpub,4721 SE 10th Pl,Cape Coral,Florida,33904-9168,http://www.bigbluebrewing.com,9737693294,33:11.5,26:33.5,United States,-81.95242639,26.56445895,
sibling-revelry-brewing,Sibling Revelry Brewing,micro,29305 Clemens Rd,Westlake,Ohio,44145-1008,http://www.siblingrevelrybrewing.com,4404718589,34:02.9,44:58.0,United States,-81.94620111,41.47040238,
jafb-brewery,JAFB Brewery,micro,120 Beall Ave,Wooster,Ohio,44691-3673,http://www.jafbbeer.com,3306011827,34:01.3,44:12.7,United States,-81.93429705,40.7995432,
ciclops-cyderi-and-brewery,Ciclops Cyderi and Brewery,brewpub,197 E Saint John St,Spartanburg,South Carolina,29306-5121,http://www.ciclopscyderiandbrewery.com,8647049080,34:14.2,14:18.6,United States,-81.92952168,34.95241345,
millersburg-brewing,Millersburg Brewing,brewpub,60 E Jackson St,Millersburg,Ohio,44654-1257,http://www.millersburgbrewing.com,3306744728,34:01.8,44:29.1,United States,-81.91677867,40.55424322,
fat-heads-brewery-and-saloon,Fat Head's Brewery & Saloon,brewpub,24581 Lorain Rd,North Olmsted,Ohio,44070-2170,http://www.fatheadscleveland.com,4408011001,34:00.7,43:49.9,United States,-81.89440993,41.42667743,
lager-heads-smokehouse,Lager Heads Smokehouse,brewpub,2832 Abbeyville Rd,Medina,Ohio,44256,,3307251947,34:01.4,44:15.2,United States,-81.88755054,41.19980605,
great-chicago-fire-brewery-and-tap-room,Great Chicago Fire Brewery and Tap Room,brewpub,311 W Magnolia St,Leesburg,Florida,34748-5894,http://www.chifibrew.com,3524742739,33:13.0,27:22.8,United States,-81.8767662,28.81023951,
beech-mountain-brewing-company,Beech Mountain Brewing Company,micro,1007 Beech Mountain Pkwy,Beech Mountain,North Carolina,28604-8018,http://www.beechmountainresort.com,8283872011,33:55.1,41:05.0,United States,-81.873356,36.16819584,
lager-heads-brewing-co,Lager Heads Brewing Co.,micro,325 W Smith Rd,Medina,Ohio,44256-2352,http://www.lagerheads.us,3307212337,34:01.4,44:14.7,United States,-81.86844379,41.13633377,
flat-top-mountain-brewery,Flat Top Mountain Brewery,micro,567 Main St E,Banner Elk,North Carolina,28604-8974,http://www.flattopbrew.com,8288988677,33:56.1,41:40.2,United States,-81.86657602,36.16510256,
millennial-brewing-company,Millennial Brewing Company,micro,1811 Royal Palm Ave,Fort Myers,Florida,33901-3023,http://www.millennialbrewing.com,2392712255,33:13.7,27:52.7,United States,-81.8643461,26.6429182,
hasseman-brewing,Hasseman Brewing,micro,115 S 6th St,Coshocton,Ohio,43812-1625,http://www.hassemanbrewing.com,7402941364,34:01.0,44:03.4,United States,-81.86176557,40.27239943,
rocky-river-brewing-co,Rocky River Brewing Co,brewpub,21290 Center Ridge Rd,Rocky River,Ohio,44116-3204,http://www.rockyriverbrewco.com,4408952739,34:02.8,44:53.9,United States,-81.8553198,41.46100065,
cornerstone-brewing-co,Cornerstone Brewing Co,brewpub,58 Front St,Berea,Ohio,44017-1911,,4402399820,34:00.3,43:41.0,United States,-81.85304867,41.36685385,
brew-kettle-production-works,Brew Kettle - Production Works,micro,20102 Progress Dr,Strongsville,Ohio,44149-3259,,,33:59.7,43:31.0,United States,-81.84994566,41.32637626,
the-brew-kettle-taproom-and-smokehouse,"The Brew Kettle, Taproom and Smokehouse",brewpub,8377 Pearl Rd,Strongsville,Ohio,44136-1637,http://www.thebrewkettle.com,4402398788,34:03.2,45:06.9,United States,-81.8224061,41.3471323,
working-class-brewery,Working Class Brewery,micro,17448 Lorain Ave,Cleveland,Ohio,44111-4028,http://www.workingclassbrewery.com,2164175112,34:03.8,45:24.0,United States,-81.820461,41.44993,
first-flight-island-restaurant-and-brewery,First Flight Island Restaurant & Brewery,brewpub,301 Whitehead St,Key West,Florida,33040-6542,http://firstflightkw.com,,33:12.8,27:13.6,United States,-81.805413,24.557321,
rivals-sports-grille,Rivals Sports Grille,contract,6710 Smith Rd,Middleburg Heights,Ohio,44130-2656,http://www.rivalscleveland.com,2162670005,34:02.7,44:52.0,United States,-81.80433472,41.38531549,
buckeye-beer-engine,Buckeye Beer Engine,brewpub,15315 Madison Ave,Lakewood,Ohio,44107-4020,http://www.buckeyebeerengine.com,2162262337,34:00.1,43:33.9,United States,-81.803918,41.477245,
damascus-brewery,Damascus Brewery,micro,32173 Government Rd,Damascus,Virginia,-24236,http://www.thedamascusbrewery.com,2764691069,34:25.1,28:22.2,United States,-81.80251841,36.63973356,
waterfront-brewery-llc,Waterfront Brewery LLC,brewpub,201 William St,Key West,Florida,33040-6679,http://www.thewaterfrontbrewery.com,3054402270,33:15.1,28:48.9,United States,-81.801344,24.561016,
bone-island-brewing,Bone Island Brewing,micro,1111 Eaton St,Key West,Florida,33040-6926,http://www.boneislandbrewing.com,3053043472,33:11.7,26:40.2,United States,-81.79651464,24.56141707,
riptide-brewing-company,Riptide Brewing Company,micro,987 3rd Ave N,Naples,Florida,34102-5810,http://www.riptidebrewingcompany.com,2392286533,33:14.4,28:18.7,United States,-81.7949268,26.15088596,
bottlehouse-brewery,BottleHouse Brewery,micro,13368 Madison Ave,Lakewood,Ohio,44107-4840,http://www.thebottlehousebrewingcompany.com,2162142120,33:59.7,43:29.0,United States,-81.78445705,41.47721765,
fort-myers-brewing,Fort Myers Brewing,micro,12811 Commerce Lakes Dr Ste 28,Fort Myers,Florida,33913-8649,,9162343332,33:12.9,27:17.1,United States,-81.7619411,26.5611037,
terrestrial-brewing-company,Terrestrial Brewing Company,micro,7524 Father Frascati Dr,Cleveland,Ohio,44102-2087,,2164659999,34:03.2,45:05.5,United States,-81.7361552,41.4869219,
wooly-pig-farm-brewery,Wooly Pig Farm Brewery,micro,23631 Township Road 167,Fresno,Ohio,43824-9704,http://www.woolypigfarmbrewery.com,7406935050,34:03.7,45:23.5,United States,-81.73572372,40.2914144,
grove-roots-brewing,Grove Roots Brewing,micro,302 3rd St SW,Winter Haven,Florida,33880-3409,http://www.groveroots.com,8632910700,33:13.0,27:25.0,United States,-81.73049326,28.01977247,
wadsworth-brewing-company,Wadsworth Brewing Company,brewpub,126 Main St,Wadsworth,Ohio,44281-1432,http://www.wadsworthbrewingcompany.com,3304754935,34:03.6,45:18.5,United States,-81.72980288,41.02478661,
aiken-brewing-co,Aiken Brewing Co,brewpub,140 Laurens St SW,Aiken,South Carolina,29801-3848,http://www.aikenbrewingcompany.com,8035020707,34:14.0,14:08.1,United States,-81.7228141,33.5603084,
platform-beer-co,Platform Beer Co,regional,4125 Lorain Ave,Cleveland,Ohio,44113-3718,http://platformbeer.co,2162021386,34:02.4,44:43.5,United States,-81.7140045,41.4799605,
west-east-brewing-co,West East Brewing Co,contract,4125 Lorain Ave,Cleveland,Ohio,44113-3718,,2162021386,34:03.6,45:20.0,United States,-81.7140045,41.4799605,
saucy-brew-works,Saucy Brew Works,brewpub,2885 Detroit Ave,Cleveland,Ohio,44113-2765,http://www.saucybrewworks.com,2166662568,34:02.9,44:56.6,United States,-81.7105691,41.4894793,
gypsy-brewery,Gypsy Brewery,micro,3506 Vega Ave,Cleveland,Ohio,44113-4900,,,34:01.0,44:01.8,United States,-81.70785488,41.47449194,
platform-beer-co-production-facility,Platform Beer Co - Production Facility,micro,3506 Vega Ave,Cleveland,Ohio,44113-4900,http://www.platformbeer.co,,34:02.4,44:43.9,United States,-81.70785488,41.47449194,
great-lakes-brewing-co,Great Lakes Brewing Co,regional,1947 W 28th St,Cleveland,Ohio,44113-3422,http://www.greatlakesbrewing.com,2167714404,34:01.0,44:01.4,United States,-81.70571113,41.48405803,
bad-tom-smith-brewing,Bad Tom Smith Brewing,brewpub,1836 W 25th St,Cleveland,Ohio,44113-3142,,,33:59.5,43:23.7,United States,-81.7051638,41.4861772,
hansa-brewery,Hansa Brewery,brewpub,2717 Lorain Ave,Cleveland,Ohio,44113-3414,http://www.hansabrewery.com,2166316585,34:01.0,44:02.9,United States,-81.70479139,41.48344207,
nano-brew-cleveland,Nano Brew Cleveland,brewpub,1859 W 25th St,Cleveland,Ohio,44113,http://www.nanobrewcleveland.com,2168626631,34:02.0,44:34.7,United States,-81.7045531,41.4860486,
great-lakes-brewing-co,Great Lakes Brewing Co,brewpub,2516 Market Ave,Cleveland,Ohio,44113-3434,http://www.greatlakesbrewing.com,,34:01.0,44:00.9,United States,-81.7044266,41.4844172,
collision-bend-brewing-co,Collision Bend Brewing Co,brewpub,1250 Old River Rd,Cleveland,Ohio,44113-1243,http://www.collisionbendbrewery.com,2162737879,34:00.3,43:39.1,United States,-81.7039719,41.49884829,
market-garden-brewery,Market Garden Brewery,micro,1947 W 25th St,Cleveland,Ohio,44113-3418,http://www.marketgardenbrewery.com,2166214000,34:01.7,44:26.4,United States,-81.7036495,41.4848964,
market-garden-brewery,Market Garden Brewery,micro,1849 W 24th St,Cleveland,Ohio,44113,,2166214000,34:01.7,44:26.8,United States,-81.70272815,41.48573746,
brick-and-barrel,Brick and Barrel,micro,1844 Columbus Rd,Cleveland,Ohio,44113-2412,http://www.brickandbarrelbrewing.com,5039270629,34:00.0,43:32.4,United States,-81.7008861,41.4895629,
intuition-ale-works-production-facility,Intuition Ale Works Production Facility,micro,720 King St,Jacksonville,Florida,32204-3440,,,33:13.4,27:38.4,United States,-81.69702371,30.31799538,
fonta-flora-brewery,Fonta Flora Brewery,micro,317 N Green St,Morganton,North Carolina,28655-3324,http://www.fontaflora.com,8284750153,33:56.2,41:41.3,United States,-81.69093777,35.7476204,
cleveland-brewing-company-butcher-and-the-brewer,Cleveland Brewing Company @ Butcher and The Brewer,brewpub,2043 E 4th St,Cleveland,Ohio,44115-1023,,,34:00.2,43:38.2,United States,-81.690036,41.4991502,
noble-beast-brewing-co,Noble Beast Brewing Co.,brewpub,1470 Lakeside Ave E,Cleveland,Ohio,44114-1137,http://noblebeastbeer.com,7175859216,34:02.1,44:36.0,United States,-81.68692334,41.50768107,
wolf-branch-brewing-co,Wolf Branch Brewing Co.,micro,119 N Bay St,Eustis,Florida,32726-3402,http://www.wolfbranchbrewing.com,4072761510,33:15.2,28:51.5,United States,-81.68556847,28.85386984,
catawba-brewing-co,Catawba Brewing Co,regional,212 S Green St,Morganton,North Carolina,28655-3525,http://www.CatawbaBrewing.com,8284306883,33:55.7,41:26.2,United States,-81.68543695,35.74471934,
masthead-brewing-co,Masthead Brewing Co,brewpub,1261 Superior Ave E,Cleveland,Ohio,44114-3204,http://www.mastheadbrewingco.com,4192604770,34:01.8,44:27.2,United States,-81.6853889,41.5041432,
hofbrauhaus-cleveland-/-cincinatti-restaurant-group,Hofbrauhaus Cleveland / Cincinatti Restaurant Group,brewpub,1550 Chester Ave,Cleveland,Ohio,44114-3615,http://www.hofbrauhauscleveland.com,2166212337,34:01.1,44:06.1,United States,-81.68115344,41.50310892,
blowing-rock-brewing-company,Blowing Rock Brewing Company,brewpub,152 Sunset Dr,Blowing Rock,North Carolina,28605-7205,http://www.blowingrockbrewing.com,8284149600,33:55.2,41:10.5,United States,-81.677229,36.1327196,
appalachian-mountain-brewery-boone,Appalachian Mountain Brewery - Boone,micro,163 Boone Creek Dr,Boone,North Carolina,28607-7911,http://www.appalachianmountainbrewery.com,8282631111,33:54.9,40:59.8,United States,-81.668461,36.2033414,
river-city-brewing-co,River City Brewing Co,brewpub,835 Museum Cir,Jacksonville,Florida,32207-9003,http://www.rivercitybrewing.com,9043982299,33:14.4,28:19.3,United States,-81.66111727,30.31862639,
bold-city-brewery,Bold City Brewery,micro,109 E Bay St,Jacksonville,Florida,32202-3414,http://www.boldcitybrewery.com,9045037682,33:11.6,26:38.6,United States,-81.656519,30.326002,
aardwolf-brewing-company,Aardwolf Brewing Company,micro,1461 Hendricks Ave,Jacksonville,Florida,32207-8622,http://www.aardwolfbrewing.com,9043010755,33:11.2,26:24.4,United States,-81.6545197,30.3108962,
goldhorn-brewery,Goldhorn Brewery,brewpub,1361 E 55th St,Cleveland,Ohio,44103-1301,,,34:00.9,43:56.8,United States,-81.6516143,41.5214479,
anheuser-busch-inc-a-jacksonville,Anheuser-Busch Inc â Jacksonville,large,111 Busch Dr,Jacksonville,Florida,32218-5546,,9047510700,33:11.3,26:29.0,United States,-81.6481156,30.4319552,
booneshine-brewing-company,Booneshine Brewing Company,micro,465 Industrial Park Dr.,Boone,North Carolina,28607,http://www.booneshine.beer,8282634305,33:55.3,41:15.0,United States,-81.645208,36.222104,
intuition-ale-works,Intuition Ale Works,micro,929 E Bay St,Jacksonville,Florida,32202-2307,http://www.intuitionaleworks.com,9046837720,33:13.4,27:37.9,United States,-81.64490792,30.32336192,
bad-shepherd-beer-company,Bad Shepherd Beer Company,brewpub,702 Quarrier St,Charleston,West Virginia,25301-2627,http://www.blacksheepwv.com,3045527569,34:34.0,41:08.9,United States,-81.63612015,38.35094943,
ignite-brewing-company-ltd,"Ignite Brewing Company, Ltd.",micro,600 W Tuscarawas Ave,Barberton,Ohio,44203-2460,http://www.facebook.com/Ignitebrewingcompany,3306966881,34:01.2,44:10.1,United States,-81.61268,41.012866,
the-jolly-scholar,The Jolly Scholar,brewpub,11111 Euclid Ave,Cleveland,Ohio,44106-1715,http://www.thejollyscholar.com,2163680090,34:03.3,45:08.8,United States,-81.60836498,41.5074076,
magic-city-brewing-company,Magic City Brewing Company,micro,161 2nd St NW,Barberton,Ohio,44203,http://Www.magiccitybrewingcompany.com,3307039806,34:01.6,44:23.4,United States,-81.60738829,41.01444672,
crooked-can-brewing-co,Crooked Can Brewing Co,micro,426 W Plant St,Winter Garden,Florida,34787-3014,http://www.crookedcan.com,,33:12.3,26:56.7,United States,-81.590376,28.5639024,
wicked-barley-brewing-co,Wicked Barley Brewing Co.,brewpub,4100 Baymeadows Rd,Jacksonville,Florida,32217-4602,http://www.wickedbarley.com,9043797077,33:15.2,28:50.7,United States,-81.5779846,30.2208765,
the-bottlehouse-brewery-and-meadery,The BottleHouse Brewery And Meadery,micro,2050 Lee Rd,Cleveland Heights,Ohio,44118-2557,http://www.thebottlehousebrewingcompany.com,2162142120,34:03.2,45:06.0,United States,-81.5658351,41.503726,
boss-dog-brewing,Boss Dog Brewing,brewpub,2179 Lee Rd,Cleveland,Ohio,44118-2907,http://www.bossdogbrewing.com,2163212337,33:59.6,43:28.0,United States,-81.56529555,41.50030645,
parkersburg-brewing-co,Parkersburg Brewing Co,brewpub,707 Market St,Parkersburg,West Virginia,26101-4628,http://www.parkersburgbrewing.com,3049161502,34:34.2,41:32.7,United States,-81.55823029,39.26705857,
veterans-united-craft-brewery,Veterans United Craft Brewery,micro,8999 Western Way Ste 104,Jacksonville,Florida,32256,http://www.vubrew.com,9042533326,33:15.1,28:47.2,United States,-81.5570848,30.2008038,
rshea-brewing,R.Shea Brewing,micro,1662 Merriman Rd,Akron,Ohio,44313-9000,http://www.rsheabrewing.com,3307945654,34:02.6,44:48.2,United States,-81.55341503,41.13489995,
seven-bridges-grille-and-brewery,Seven Bridges Grille and Brewery,brewpub,9735 Gate Pkwy N,Jacksonville,Florida,32246-8221,http://www.7bridgesgrille.com,9049971999,33:14.5,28:26.3,United States,-81.55312193,30.26129582,
the-cleveland-brewery,The Cleveland Brewery,micro,777 E 185th St,Cleveland,Ohio,44119-2170,http://Www.facebook.com/216brew,2165346992,34:03.3,45:08.3,United States,-81.549766,41.586428,
loes-brewing-company,Loe's Brewing Company,brewpub,1048 Harper Ave NW,Lenoir,North Carolina,28645-5085,http://www.loesbrewing.com,8287543652,33:57.0,42:07.3,United States,-81.54235348,35.91276115,
newgrass-brewing-company,Newgrass Brewing Company,micro,213 S Lafayette St,Shelby,North Carolina,28150-5349,http://www.newgrassbrewing.com,7049371280,33:57.5,42:21.6,United States,-81.54035756,35.29061978,
north-end-tavern-and-brewery,North End Tavern & Brewery,brewpub,3500 Emerson Ave,Parkersburg,West Virginia,26104-1806,http://www.netbrewery.com,3044285854,34:34.2,41:31.1,United States,-81.5330081,39.2874512,
mucky-duck-brewery,Mucky Duck Brewery,brewpub,4019 S Main St,Akron,Ohio,44319-3668,,3306445444,34:02.0,44:32.7,United States,-81.5268804,41.0629094,
paradigm-shift-brewing,Paradigm Shift Brewing,micro,128 North Ave NE,Massillon,Ohio,44646-5526,http://www.paradigmshiftbrew.com,3308800008,34:02.3,44:40.8,United States,-81.52183929,40.79865814,
aqueduct-brewing,Aqueduct Brewing,micro,529 Grant St Ste 106,Akron,Ohio,44311-1184,http://www.aqueductbrewing.shutterfly.com,3306066583,33:59.5,43:23.2,United States,-81.51788487,41.0698532,
thirsty-dog-brewing-company,Thirsty Dog Brewing Company,micro,529 Grant St Ste 103,Akron,Ohio,44311-1184,http://www.thirstydog.com,3302522739,34:03.4,45:11.7,United States,-81.51788487,41.0698532,
akronym-brewing-llc,Akronym Brewing LLC,micro,58 E Market St,Akron,Ohio,4430,http://www.akronymbrewing.com,3306208274,33:59.4,43:22.1,United States,-81.51645882,41.08512193,
granite-city-food-and-brewery,Granite City Food & Brewery,brewpub,24519 Cedar Rd,Cleveland,Ohio,44124-3780,,,34:00.9,43:58.7,United States,-81.5040318,41.5033931,
royal-docks-brewhouse-and-cannery,Royal Docks Brewhouse and Cannery,micro,5646 Wales Ave NW,Massillon,Ohio,44646,,,34:02.8,44:55.3,United States,-81.498326,40.844016,
boondocks-brewing,Boondocks Brewing,brewpub,302 S Jefferson Ave,West Jefferson,North Carolina,-28694,http://www.boondocksbrew.com,3362465222,33:55.3,41:14.5,United States,-81.49133567,36.39941459,
hiho-brewing-co,HiHO Brewing Co,brewpub,1707 Front St,Cuyahoga Falls,Ohio,44221-4711,http://www.hihobrewingco.com,2343347564,34:01.1,44:05.6,United States,-81.48536118,41.12813502,
ohio-brewing-company,Ohio Brewing Company,micro,2250 Front St,Cuyahoga Falls,Ohio,44221-2510,http://www.ohiobrewing.com,2342086243,34:02.2,44:38.8,United States,-81.4748217,41.1444116,
mcarthurs-brew-house,McArthur's Brew House,micro,2721 Front St,Cuyahoga Falls,Ohio,44221-1904,http://www.mcarthursbrewhouse.com,3308054600,34:01.8,44:28.1,United States,-81.47237058,41.14618347,
missing-mountain-brewing-company,Missing Mountain Brewing Company,brewpub,2811 Front St,Cuyahoga Falls,Ohio,44262,http://www.missingmountain.com,,34:01.8,44:29.5,United States,-81.46928097,41.14838453,
half-barrel-beer-project,Half Barrel Beer Project,brewpub,9650 Universal Blvd Ste 143,Orlando,Florida,32819-9383,http://www.halfbarrelproject.com,4072033946,33:13.1,27:26.2,United States,-81.46606722,28.43441073,
cafe-karibo,Cafe Karibo,brewpub,27 N 3rd St,Fernandina Beach,Florida,32034-4111,http://www.cafekaribo.com,9042775269,33:12.0,26:47.9,United States,-81.46300291,30.6716253,
two-monks-brewing-company,Two Monks Brewing Company,micro,352 Massillon Rd,Akron,Ohio,44312-2021,http://www.2monksbru.com,2347382337,34:03.5,45:15.4,United States,-81.46292368,41.05205025,
the-amelia-tavern,The Amelia Tavern,brewpub,318 Centre St,Fernandina Beach,Florida,32034-4241,http://www.TheAmeliaTavern.com,9043106088,33:14.8,28:37.8,United States,-81.46236272,30.67106045,
amelia-island-brewing-company,Amelia Island Brewing Company,brewpub,318 Centre St,Fernandina Beach,Florida,32034-4241,http://www.theameliatavern.com,9043106088,33:11.3,26:26.7,United States,-81.46236272,30.67106045,
marietta-brewing-co,Marietta Brewing Co,brewpub,167 Front St,Marietta,Ohio,45750-3125,http://www.mariettabrewingcompany.com,7403732739,34:01.7,44:25.8,United States,-81.45339993,39.41184635,
hop-tree-brewing-company-ltd,Hop Tree Brewing Company Ltd,brewpub,1297 Hudson Gate Dr,Hudson,Ohio,44236-3764,http://www.hoptreebrewing.com,3303420060,34:01.2,44:08.6,United States,-81.44518205,41.20893905,
headtrip-brewery,Headtrip Brewery,micro,1634 Norton Rd,Stow,Ohio,44224-1412,http://www.headtripbrewery.com,,34:01.1,44:04.0,United States,-81.442913,41.202942,
the-brick-oven-brewpub,The Brick Oven Brewpub,brewpub,604 Canton Rd,Akron,Ohio,44312-2513,http://www.thebrickovenbrewpub.com,3304757005,34:03.3,45:07.8,United States,-81.43734194,41.04719534,
whisper-creek-farm-kitchen-and-brewery,Whisper Creek Farm: Kitchen and Brewery,brewpub,4040 Central Florida Pkwy,Orlando,Florida,32837-7662,http://www.grandelakes.com,4073934755,33:15.2,28:50.0,United States,-81.42861801,28.40168865,
granite-falls-brewing-co,Granite Falls Brewing Co.,brewpub,47 Duke St,Granite Falls,North Carolina,28630-1807,http://www.GraniteFallsBrewing.com,8282121399,33:56.5,41:49.6,United States,-81.4285158,35.7894173,
shale-brewing-co,Shale Brewing Co,micro,7253 Whipple Ave NW,North Canton,Ohio,44720,http://www.shalebrewing.com,3307768812,34:02.9,44:57.5,United States,-81.422424,40.866706,
fat-heads-brewpub-canton,Fat Head's Brewpub - Canton,brewpub,3885 Everhard Rd NW,Canton,Ohio,44709-4003,,,34:00.7,43:50.4,United States,-81.41867571,40.85972436,
brim-kitchen-and-brewery,Brim Kitchen and Brewery,brewpub,3941 Erie St,Willoughby,Ohio,44094-7704,http://www.brimbrewery.com,4402068183,34:00.1,43:32.8,United States,-81.40637701,41.64346969,
willoughby-brewing-co,Willoughby Brewing Co,brewpub,4057 Erie St,Willoughby,Ohio,44094-7804,http://www.willoughbybrewing.com,4409750202,34:03.7,45:22.6,United States,-81.40548972,41.64152155,
ragtime-tavern-seafood-and-grill,Ragtime Tavern Seafood and Grill,brewpub,207 Atlantic Blvd,Atlantic Beach,Florida,32233-5273,http://www.ragtimetavern.com,9042417877,33:14.3,28:15.9,United States,-81.3964898,30.3247964,
engine-15-brewing-company,Engine 15 Brewing Company,brewpub,1500 Beach Blvd Ste 217,Jacksonville Beach,Florida,32250-2624,http://www.engine15.com,9042492337,33:12.7,27:12.0,United States,-81.3923194,30.2882669,
southern-swells-brewing-company,Southern Swells Brewing Company,micro,1312 Beach Blvd,Jacksonville Beach,Florida,32250-3408,http://www.southernswells.com,9046546425,33:14.6,28:30.7,United States,-81.3923194,30.2882669,
green-room-brewing,Green Room Brewing,micro,228 3rd St N,Jacksonville Beach,Florida,32250-6935,http://www.greenroombrewing.com,9042019283,33:13.0,27:23.9,United States,-81.39230143,30.29033471,
zeta-brewing-company,Zeta Brewing Company,brewpub,131 1st Ave N,Jacksonville Beach,Florida,32250-6912,http://www.zetabrewing.com,9043720727,33:15.3,28:54.9,United States,-81.39029104,30.29038796,
chagrin-beer-company,Chagrin Beer Company,contract,178 E Washington St,Chagrin Falls,Ohio,44022-2978,,2166451739,34:00.2,43:36.8,United States,-81.38518067,41.42999722,
orlando-brewing-partners-inc,"Orlando Brewing Partners, Inc.",micro,1301 Atlanta Ave,Orlando,Florida,32806-3908,http://www.orlandobrewing.com,4078721117,33:14.0,28:04.8,United States,-81.38304499,28.52691826,
rockpit-brewing,RockPit Brewing,micro,10 West Illiana St,Orlando,Florida,32806,http://www.rockpitbrewing.com,4076906612,33:14.4,28:20.4,United States,-81.37882592,28.51101657,
muskellunge-brewing-company,Muskellunge Brewing Company,micro,425 5th St NW,Canton,Ohio,44702,http://www.muskybrewco.com,,34:02.0,44:34.2,United States,-81.37672433,40.80191841,
canton-brewing-company,Canton Brewing Company,brewpub,120 3rd St NW,Canton,Ohio,44702,http://www.drinkcantonbeer.com,,34:00.2,43:35.4,United States,-81.37453867,40.7998289,
madcap-brew-co,Madcap Brew Co.,micro,1422 Mogadore Rd,Kent,Ohio,44240-7536,,3305489654,34:01.6,44:21.8,United States,-81.372012,41.139183,
ivanhoe-park-brewing-company,Ivanhoe Park Brewing Company,micro,1300 Alden Rd,Orlando,Florida,32803-1822,http://www.IvanhoeParkBrewing.com,7144254756,33:13.4,27:40.8,United States,-81.3718448,28.5631918,
ten-10-brewing-co,Ten 10 Brewing Co,brewpub,1010 Virginia Dr,Orlando,Florida,32803-2532,http://www.ten10brewingcompany.com,4079308993,33:14.8,28:36.7,United States,-81.36592044,28.56397689,
the-bear-and-peacock,The Bear And Peacock,micro,1288 Orange Ave,Winter Park,Florida,32789-4940,http://www.thebearandpeacock.com,4078012714,33:14.8,28:38.4,United States,-81.3566559,28.5929429,
the-ravenous-pig-/-cask-and-larder,The Ravenous Pig / Cask & Larder,brewpub,565 W Fairbanks Ave,Winter Park,Florida,32789-5005,http://www.caskandlarder.com,3212804200,33:14.9,28:40.0,United States,-81.3558211,28.5933111,
redlight-redlight-beer-parlour-and-brewery,Redlight Redlight Beer Parlour and Brewery,micro,2810 Corrine Dr,Orlando,Florida,32803-2226,http://www.redlightredlightbeerparlour.com,4078939832,33:14.3,28:17.5,United States,-81.34851757,28.567899,
hourglass-brewing,Hourglass Brewing,micro,480 S Ronald Reagan Blvd Ste 1020,Longwood,Florida,32750-5498,http://www.HourglassBrewing.com,4072620056,33:13.2,27:31.0,United States,-81.3450528,28.70366681,
olde-hickory-brewery-production,Olde Hickory Brewery - Production,micro,2 3rd St SW,Hickory,North Carolina,28602-2941,,,33:57.6,42:24.6,United States,-81.34229502,35.7313114,
bog-brewing-company,Bog Brewing Company,micro,218 W King St,Saint Augustine,Florida,32084-4144,http://www.bogbrewery.com,9046793146,33:11.6,26:38.1,United States,-81.3267969,29.8908994,
hickory-brewery-/-american-honor-ale-house-and-brewery,Hickory Brewery / American Honor Ale House and Brewery,micro,883 Highland Ave SE,Hickory,North Carolina,28602-1106,,8284149600,33:56.6,41:52.9,United States,-81.32549762,35.73533517,
ocean-sun-brewing,Ocean Sun Brewing,micro,3030 Curry Ford Road,Orlando,Florida,32806-3376,,4077455551,33:13.9,27:59.5,United States,-81.3249533,28.5243367,
dog-rose-brewing-company,Dog Rose Brewing Company,micro,77 Bridge St,Saint Augustine,Florida,32084-4335,http://www.dogrosebrewing.com,9042173355,33:12.6,27:09.1,United States,-81.31306668,29.88948146,
cle-brewing,CLE Brewing,micro,9431 Mercantile Dr,Mentor,Ohio,44060,http://www.smarterbrewing.com,4405278330,34:00.2,43:37.7,United States,-81.30644573,41.69622887,
krafty-draft-brew-pub,Krafty Draft Brew Pub,brewpub,269 Charter Oak Rd,Lexington,South Carolina,29072-9200,http://www.draftydraft.com,8039960345,34:14.6,14:47.2,United States,-81.30586817,33.98711021,
persimmon-hollow-brewing,Persimmon Hollow Brewing,micro,111 W Georgia Ave,Deland,Florida,32720-5406,http://www.persimmonhollowbrewing.com,3868737350,33:14.2,28:10.1,United States,-81.30372058,29.02726822,
the-brew-mentor,The Brew Mentor,micro,9528 Diamond Centre Dr,Mentor,Ohio,44060-1876,http://www.thebrewmentor.com,4409512739,34:03.2,45:07.4,United States,-81.30001012,41.71468462,
maize-valley-craft-brewery,Maize Valley Craft Brewery,brewpub,6193 Edison St NE,Hartville,Ohio,44632-9326,http://www.maizevalley.com,3308778344,34:01.7,44:24.4,United States,-81.27813638,40.95340888,
inner-compass-brewing,Inner Compass Brewing,micro,300 E 2nd St,Sanford,Florida,32771-1312,http://www.innercompassbrewing.com,4074071792,33:13.3,27:36.0,United States,-81.270294,28.810888,
sanford-brewing-company,Sanford Brewing Company,brewpub,400 Sanford Ave,Sanford,Florida,32771-1971,http://www.sanfordbrewing.com,4077326419,33:14.5,28:23.6,United States,-81.265044,28.808877,
